graph_name,parent_name,source,pickle_path,opt_sum,n,m,density,planar,bipartite,radius,diameter,node_connectivity,degree_min,degree_max,degree_p25,degree_p50,degree_p75,closeness_centrality_min,closeness_centrality_max,closeness_centrality_p25,closeness_centrality_p50,closeness_centrality_p75,betweenness_centrality_min,betweenness_centrality_max,betweenness_centrality_p25,betweenness_centrality_p50,betweenness_centrality_p75,degree_centrality_min,degree_centrality_max,degree_centrality_p25,degree_centrality_p50,degree_centrality_p75,clustering_min,clustering_max,clustering_p25,clustering_p50,clustering_p75,transitivity,katz_centrality_min,katz_centrality_max,katz_centrality_p25,katz_centrality_p50,katz_centrality_p75,pagerank_min,pagerank_max,pagerank_p25,pagerank_p50,pagerank_p75,treewidth_min_fill_in,treewidth_min_degree,LB
s349.d_26,s349.d,FVS_competition,pickles/s349.d_26.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_27,s349.d,FVS_competition,pickles/s349.d_27.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_28,s349.d,FVS_competition,pickles/s349.d_28.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s349.d_29,s349.d,FVS_competition,pickles/s349.d_29.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_30,s349.d,FVS_competition,pickles/s349.d_30.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_31,s349.d,FVS_competition,pickles/s349.d_31.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_32,s349.d,FVS_competition,pickles/s349.d_32.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_33,s349.d,FVS_competition,pickles/s349.d_33.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_34,s349.d,FVS_competition,pickles/s349.d_34.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_35,s349.d,FVS_competition,pickles/s349.d_35.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_36,s349.d,FVS_competition,pickles/s349.d_36.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_37,s349.d,FVS_competition,pickles/s349.d_37.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_38,s349.d,FVS_competition,pickles/s349.d_38.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s349.d_39,s349.d,FVS_competition,pickles/s349.d_39.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_40,s349.d,FVS_competition,pickles/s349.d_40.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_41,s349.d,FVS_competition,pickles/s349.d_41.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_42,s349.d,FVS_competition,pickles/s349.d_42.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_43,s349.d,FVS_competition,pickles/s349.d_43.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_44,s349.d,FVS_competition,pickles/s349.d_44.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_45,s349.d,FVS_competition,pickles/s349.d_45.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_46,s349.d,FVS_competition,pickles/s349.d_46.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_47,s349.d,FVS_competition,pickles/s349.d_47.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_48,s349.d,FVS_competition,pickles/s349.d_48.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s349.d_49,s349.d,FVS_competition,pickles/s349.d_49.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_50,s349.d,FVS_competition,pickles/s349.d_50.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_51,s349.d,FVS_competition,pickles/s349.d_51.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_52,s349.d,FVS_competition,pickles/s349.d_52.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_53,s349.d,FVS_competition,pickles/s349.d_53.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_54,s349.d,FVS_competition,pickles/s349.d_54.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_55,s349.d,FVS_competition,pickles/s349.d_55.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_56,s349.d,FVS_competition,pickles/s349.d_56.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_57,s349.d,FVS_competition,pickles/s349.d_57.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_58,s349.d,FVS_competition,pickles/s349.d_58.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_59,s349.d,FVS_competition,pickles/s349.d_59.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_60,s349.d,FVS_competition,pickles/s349.d_60.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_61,s349.d,FVS_competition,pickles/s349.d_61.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_62,s349.d,FVS_competition,pickles/s349.d_62.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_63,s349.d,FVS_competition,pickles/s349.d_63.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_64,s349.d,FVS_competition,pickles/s349.d_64.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_65,s349.d,FVS_competition,pickles/s349.d_65.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_66,s349.d,FVS_competition,pickles/s349.d_66.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_67,s349.d,FVS_competition,pickles/s349.d_67.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_68,s349.d,FVS_competition,pickles/s349.d_68.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_69,s349.d,FVS_competition,pickles/s349.d_69.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_70,s349.d,FVS_competition,pickles/s349.d_70.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_71,s349.d,FVS_competition,pickles/s349.d_71.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_72,s349.d,FVS_competition,pickles/s349.d_72.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_73,s349.d,FVS_competition,pickles/s349.d_73.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_74,s349.d,FVS_competition,pickles/s349.d_74.pickle,,40,54,0.03461538461538462,False,False,10,22,1,2,5,2.0,3.0,3.0,0.07647058823529412,0.16810344827586207,0.10013279083154535,0.12000113610543059,0.13379192253188474,0.022267206477732792,0.5222672064777327,0.10340755735492577,0.22098515519568152,0.27867746288798917,0.05128205128205128,0.1282051282051282,0.05128205128205128,0.07692307692307693,0.07692307692307693,0,0,0.0,0.0,0.0,0,0.15192522735118633,0.18231056816404193,0.15204902855035923,0.15346126875868943,0.1671485122077285,0.007514994747831038,0.049862123137760804,0.016719782169402977,0.02370028644229378,0.034079859210940484,4,4,3
s349.d_75,s349.d,FVS_competition,pickles/s349.d_75.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_76,s349.d,FVS_competition,pickles/s349.d_76.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_77,s349.d,FVS_competition,pickles/s349.d_77.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_78,s349.d,FVS_competition,pickles/s349.d_78.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_79,s349.d,FVS_competition,pickles/s349.d_79.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s349.d_80,s349.d,FVS_competition,pickles/s349.d_80.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_0,s208.d,FVS_competition,pickles/s208.d_0.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s208.d_1,s208.d,FVS_competition,pickles/s208.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_2,s208.d,FVS_competition,pickles/s208.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_3,s208.d,FVS_competition,pickles/s208.d_3.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_4,s208.d,FVS_competition,pickles/s208.d_4.pickle,,7,9,0.21428571428571427,True,False,4,5,1,2,4,2.0,2.0,3.0,0.3,0.5,0.3,0.3333333333333333,0.4017857142857143,0.06666666666666667,0.6,0.06666666666666667,0.6,0.6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0,0,0.0,0.0,0.0,0,0.36552285827869724,0.4386208309165356,0.36552285827869724,0.36558865107930516,0.3695363178049823,0.0732999649305268,0.20834069796006466,0.0732999649305268,0.1830722311347247,0.19434358805681512,2,2,1
s208.d_5,s208.d,FVS_competition,pickles/s208.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_6,s208.d,FVS_competition,pickles/s208.d_6.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_7,s208.d,FVS_competition,pickles/s208.d_7.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_8,s208.d,FVS_competition,pickles/s208.d_8.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_9,s208.d,FVS_competition,pickles/s208.d_9.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_10,s208.d,FVS_competition,pickles/s208.d_10.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_11,s208.d,FVS_competition,pickles/s208.d_11.pickle,,8,10,0.17857142857142858,True,False,4,6,1,2,4,2.0,2.0,2.5,0.25925925925925924,0.5,0.2692307692307692,0.2921739130434783,0.3654411764705882,0.07142857142857142,0.6190476190476191,0.125,0.38095238095238093,0.6190476190476191,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.3571428571428571,0,0,0.0,0.0,0.0,0,0.3433021421402834,0.41196316997269944,0.34330832156666846,0.34333921869859374,0.34553294596242023,0.06647080548406469,0.19571164144697473,0.06647080548406469,0.12183902046722069,0.17834543275554537,2,2,1
s208.d_12,s208.d,FVS_competition,pickles/s208.d_12.pickle,,7,8,0.19047619047619047,True,False,4,6,1,2,3,2.0,2.0,2.5,0.2857142857142857,0.46153846153846156,0.2928571428571428,0.3157894736842105,0.3764705882352941,0.16666666666666666,0.5666666666666667,0.18333333333333335,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,0,0,0.0,0.0,0.0,0,0.37184406120500935,0.40902846063232373,0.3718474077982805,0.3718808737309924,0.3738888464266689,0.09363410469112887,0.18688100955894232,0.09732567304439027,0.1698940084301633,0.1774697656154926,2,2,1
s208.d_13,s208.d,FVS_competition,pickles/s208.d_13.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_14,s208.d,FVS_competition,pickles/s208.d_14.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_15,s208.d,FVS_competition,pickles/s208.d_15.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_16,s208.d,FVS_competition,pickles/s208.d_16.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_17,s208.d,FVS_competition,pickles/s208.d_17.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_18,s208.d,FVS_competition,pickles/s208.d_18.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_19,s208.d,FVS_competition,pickles/s208.d_19.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_20,s208.d,FVS_competition,pickles/s208.d_20.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_21,s208.d,FVS_competition,pickles/s208.d_21.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_22,s208.d,FVS_competition,pickles/s208.d_22.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_23,s208.d,FVS_competition,pickles/s208.d_23.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_24,s208.d,FVS_competition,pickles/s208.d_24.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_25,s208.d,FVS_competition,pickles/s208.d_25.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_26,s208.d,FVS_competition,pickles/s208.d_26.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_27,s208.d,FVS_competition,pickles/s208.d_27.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_28,s208.d,FVS_competition,pickles/s208.d_28.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_29,s208.d,FVS_competition,pickles/s208.d_29.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_30,s208.d,FVS_competition,pickles/s208.d_30.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_31,s208.d,FVS_competition,pickles/s208.d_31.pickle,,5,5,0.25,True,False,4,4,1,2,2,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0.0,0.0,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.2,0.2,0.2,0.2,0.2,2,2,1
s208.d_32,s208.d,FVS_competition,pickles/s208.d_32.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_33,s208.d,FVS_competition,pickles/s208.d_33.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_34,s208.d,FVS_competition,pickles/s208.d_34.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_35,s208.d,FVS_competition,pickles/s208.d_35.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_36,s208.d,FVS_competition,pickles/s208.d_36.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_37,s208.d,FVS_competition,pickles/s208.d_37.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_38,s208.d,FVS_competition,pickles/s208.d_38.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_39,s208.d,FVS_competition,pickles/s208.d_39.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_40,s208.d,FVS_competition,pickles/s208.d_40.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_41,s208.d,FVS_competition,pickles/s208.d_41.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_42,s208.d,FVS_competition,pickles/s208.d_42.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_43,s208.d,FVS_competition,pickles/s208.d_43.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_44,s208.d,FVS_competition,pickles/s208.d_44.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_45,s208.d,FVS_competition,pickles/s208.d_45.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_46,s208.d,FVS_competition,pickles/s208.d_46.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_47,s208.d,FVS_competition,pickles/s208.d_47.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_48,s208.d,FVS_competition,pickles/s208.d_48.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_49,s208.d,FVS_competition,pickles/s208.d_49.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_50,s208.d,FVS_competition,pickles/s208.d_50.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_51,s208.d,FVS_competition,pickles/s208.d_51.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_52,s208.d,FVS_competition,pickles/s208.d_52.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_53,s208.d,FVS_competition,pickles/s208.d_53.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_54,s208.d,FVS_competition,pickles/s208.d_54.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s208.d_55,s208.d,FVS_competition,pickles/s208.d_55.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_0,mult16a.d,FVS_competition,pickles/mult16a.d_0.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_1,mult16a.d,FVS_competition,pickles/mult16a.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_2,mult16a.d,FVS_competition,pickles/mult16a.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_3,mult16a.d,FVS_competition,pickles/mult16a.d_3.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_4,mult16a.d,FVS_competition,pickles/mult16a.d_4.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_5,mult16a.d,FVS_competition,pickles/mult16a.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_6,mult16a.d,FVS_competition,pickles/mult16a.d_6.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_7,mult16a.d,FVS_competition,pickles/mult16a.d_7.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_8,mult16a.d,FVS_competition,pickles/mult16a.d_8.pickle,,192,344,0.009380453752181502,False,False,24,52,1,2,8,3.0,3.0,3.0,0.03531151784063598,0.08176369863013698,0.052148628492772006,0.062469352729650214,0.0707735080752254,0.00036741067328005875,0.2888399007991182,0.007267842380821163,0.05896252411132544,0.12636745659961424,0.010471204188481676,0.041884816753926704,0.015706806282722516,0.015706806282722516,0.015706806282722516,0,0,0.0,0.0,0.0,0,0.06558925498836847,0.08823867006012988,0.06699100363914173,0.07230283557593609,0.07377537413589952,0.0016566001785085949,0.014315059388991438,0.002799282243096419,0.0035931052549931807,0.007189198719975992,4,4,6
mult16a.d_9,mult16a.d,FVS_competition,pickles/mult16a.d_9.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_10,mult16a.d,FVS_competition,pickles/mult16a.d_10.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_11,mult16a.d,FVS_competition,pickles/mult16a.d_11.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_12,mult16a.d,FVS_competition,pickles/mult16a.d_12.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_13,mult16a.d,FVS_competition,pickles/mult16a.d_13.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_14,mult16a.d,FVS_competition,pickles/mult16a.d_14.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_15,mult16a.d,FVS_competition,pickles/mult16a.d_15.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_16,mult16a.d,FVS_competition,pickles/mult16a.d_16.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_17,mult16a.d,FVS_competition,pickles/mult16a.d_17.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_18,mult16a.d,FVS_competition,pickles/mult16a.d_18.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_19,mult16a.d,FVS_competition,pickles/mult16a.d_19.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_20,mult16a.d,FVS_competition,pickles/mult16a.d_20.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_21,mult16a.d,FVS_competition,pickles/mult16a.d_21.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_22,mult16a.d,FVS_competition,pickles/mult16a.d_22.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_23,mult16a.d,FVS_competition,pickles/mult16a.d_23.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_24,mult16a.d,FVS_competition,pickles/mult16a.d_24.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_25,mult16a.d,FVS_competition,pickles/mult16a.d_25.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_26,mult16a.d,FVS_competition,pickles/mult16a.d_26.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_27,mult16a.d,FVS_competition,pickles/mult16a.d_27.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_28,mult16a.d,FVS_competition,pickles/mult16a.d_28.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mult16a.d_29,mult16a.d,FVS_competition,pickles/mult16a.d_29.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
